Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	Sample_10uninfected	Sample_11infected	Sample_14uninfected	Sample_1infected	Sample_2infected	Sample_5uninfected	Sample_7infected	Sample_9uninfected
ENSMUSG00000050541	5.82925254279064	-0.905721067288676	1.3543749952746	-0.668737292440221	0.503663074158092	0.8972249198635	Adra1b	adrenergic receptor, alpha 1b	12	16	13	0	9	3	3	9
ENSMUSG00000083557	0.84052054277827	2.02633278516274	3.03072351236207	0.668597045193168	0.503752557964142	1	NA	NA	0	0	0	1	1	0	2	1
ENSMUSG00000100629	2.99322578922007	1.17556194609996	1.75880624847483	0.668386268879454	0.503887058145192	0.897331839427036	NA	NA	0	0	0	8	3	4	1	2
ENSMUSG00000038495	46.7120763601696	0.362204132173628	0.541926721726514	0.668363669205476	0.503901480531124	0.897331839427036	Otud7b	OTU domain containing 7B	78	37	32	61	53	30	39	21
ENSMUSG00000020163	17.8197716434147	-0.503001360427867	0.752721163886175	-0.668243945514903	0.503977887978242	0.897331839427036	Uqcr11	ubiquinol-cytochrome c reductase, complex III subunit XI	20	7	3	12	5	25	26	22
ENSMUSG00000029462	14.2664405962255	-0.621882210766396	0.930648054271566	-0.668224908344275	0.503990038030119	0.897331839427036	Vps29	VPS29 retromer complex component	28	7	3	2	7	19	24	8
ENSMUSG00000097833	0.844203973591526	2.02215063891159	3.02637461570761	0.66817591861105	0.504021305351323	1	NA	NA	1	0	0	1	2	0	1	0
ENSMUSG00000082816	8.77446327146563	-0.636594329143579	0.952922045440416	-0.668044497647614	0.504105188828073	0.897388263784628	NA	NA	12	5	1	8	6	8	6	14
ENSMUSG00000066721	104.133123402972	-0.22146425122098	0.331673585237864	-0.667717482120723	0.50431394851961	0.897388263784628	Zfp575	zinc finger protein 575	110	78	82	88	109	95	84	153
ENSMUSG00000045257	2.34218750115977	1.52056081894391	2.2776579611054	0.667598403671614	0.504389976968276	1	Morn2	MORN repeat containing 2	0	0	0	8	2	4	0	0
ENSMUSG00000025576	6.37742036450412	0.981505474205567	1.47088554141821	0.667288817904356	0.504587667597012	0.897388263784628	Rbfox3	RNA binding protein, fox-1 homolog (C. elegans) 3	0	0	0	0	9	8	16	6
ENSMUSG00000025231	646.436896358942	-0.12441130446233	0.18645469284803	-0.667246839229368	0.504614476853541	0.897388263784628	Sufu	SUFU negative regulator of hedgehog signaling	615	289	164	660	603	742	541	804
ENSMUSG00000032077	28.0075591767985	-0.421849049803484	0.632263005690753	-0.667205017542676	0.504641186597816	0.897388263784628	Bud13	BUD13 homolog	43	23	31	14	13	27	43	32
ENSMUSG00000042063	27.3021959395676	-0.416178974719884	0.623802556638432	-0.667164586439984	0.504667008943393	0.897388263784628	Zfp386	zinc finger protein 386 (Kruppel-like)	19	24	0	30	16	25	22	56
ENSMUSG00000061414	12.2320084549772	0.711844901948146	1.0672408339454	0.66699556398773	0.504774966946674	0.897388263784628	Cracr2a	calcium release activated channel regulator 2A	4	0	14	4	39	13	2	13
ENSMUSG00000036501	365.209414270325	0.153389653972216	0.229971630427685	0.666993810005837	0.50477608731362	0.897388263784628	Fam13b	family with sequence similarity 13, member B	291	240	73	333	363	482	428	340
ENSMUSG00000026618	61.0750687015217	-0.2641034168362	0.395998615466604	-0.66693015207896	0.50481675010107	0.897388263784628	Iars2	isoleucine-tRNA synthetase 2, mitochondrial	69	81	19	58	64	65	40	79
ENSMUSG00000024346	8.39071490281824	0.663960088906634	0.995549203906084	0.666928451453284	0.504817836433771	0.897388263784628	Pfdn1	prefoldin 1	5	0	0	12	10	12	8	4
ENSMUSG00000024594	346.443621508467	0.150394527517478	0.225531757509411	0.666844125094897	0.50487170431885	0.897388263784628	Prrc1	proline-rich coiled-coil 1	319	80	98	291	435	418	341	317
ENSMUSG00000041936	1465.546786124	0.128281601919952	0.192409056696803	0.666712909060708	0.504955531468154	0.897388263784628	Agrn	agrin	1624	1024	354	1189	1932	1446	1362	1402
ENSMUSG00000025486	19.7278363977302	0.496084321277127	0.744183978511246	0.666615159156681	0.505017983601509	0.897388263784628	Sirt3	sirtuin 3	25	18	11	7	37	14	24	13
ENSMUSG00000097711	6.77515809637229	-0.718853738324014	1.07843952211749	-0.666568429273218	0.50504784062784	0.897388263784628	Gm5523	glyceraldehyde-3-phosphate dehydrogenase pseudogene	7	3	1	4	7	8	4	12
ENSMUSG00000097523	6.60618142606924	0.862301998134502	1.29423535657139	0.666263669707539	0.505242582826588	0.897388263784628	1700022N22Rik	RIKEN cDNA 1700022N22 gene	5	0	0	8	17	5	0	5
ENSMUSG00000020101	853.063928595351	0.146513853135924	0.219930883344167	0.666181351650585	0.505295191074824	0.897388263784628	Vsir	V-set immunoregulatory receptor	973	631	267	1077	712	958	819	658
ENSMUSG00000029053	46.6543160552416	-0.286442990764876	0.429982015461501	-0.666174352565504	0.505299664219283	0.897388263784628	Prkcz	protein kinase C, zeta	54	36	26	33	47	54	43	56
ENSMUSG00000024079	34.0471604000439	-0.380056443523305	0.570521952027384	-0.666155688090093	0.505311592865311	0.897388263784628	Eif2ak2	eukaryotic translation initiation factor 2-alpha kinase 2	24	9	14	14	43	46	30	54
ENSMUSG00000074916	372.896437554809	0.156127600839916	0.234381736217823	0.666125285012898	0.505331024082383	0.897388263784628	Chst14	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14	326	190	48	394	295	461	457	346
ENSMUSG00000023224	1256.12499351901	-0.120332469747807	0.180659919032805	-0.666071757321867	0.505365235660791	0.897388263784628	Serping1	serine (or cysteine) peptidase inhibitor, clade G, member 1	1641	739	337	1095	1248	1387	1174	1147
ENSMUSG00000021494	78.2074383487679	-0.293594809708239	0.440845652843283	-0.665980956860222	0.505423272470697	0.897388263784628	Ddx41	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41	119	67	81	96	44	108	64	48
ENSMUSG00000020921	0.958120066452021	-2.09655682310055	3.14854724450557	-0.665880693630749	0.505487361662649	1	Tmem101	transmembrane protein 101	1	2	0	0	0	0	1	4
ENSMUSG00000027694	29.0390017811956	-0.377920135373273	0.567781588605206	-0.6656082954392	0.505661502732138	0.897692707385308	NA	NA	20	5	6	19	30	48	25	38
ENSMUSG00000032392	139.087818010117	-0.187851450016831	0.2823112538673	-0.665405460970856	0.505791193014358	0.897804406768456	Parp16	poly (ADP-ribose) polymerase family, member 16	160	21	48	146	123	169	110	145
ENSMUSG00000059436	66.9510995679037	-0.259600407951083	0.39027517511799	-0.665172740932342	0.50594001338788	0.897950029040844	Max	Max protein	96	12	7	52	57	59	69	77
ENSMUSG00000022781	998.998230698506	-0.107521095090559	0.161714438355076	-0.66488246927263	0.506125669300764	0.89816098052238	Pak2	p21 protein (Cdc42/Rac)-activated kinase 2	1033	476	332	896	880	1120	1032	1164
ENSMUSG00000034485	35.7063073263708	-0.399343329203898	0.600744033156369	-0.66474789122034	0.506211756728388	0.898195207306664	Uaca	uveal autoantigen with coiled-coil domains and ankyrin repeats	42	25	36	52	9	47	28	41
ENSMUSG00000037991	1.32381347769962	1.72348541214537	2.59370287110194	0.66448837734954	0.506377785345672	1	Rmi2	RecQ mediated genome instability 2	0	0	4	0	2	1	4	1
ENSMUSG00000029627	27.9422508824065	0.415852447577625	0.626110161793525	0.664184153131127	0.506572454660698	0.898629383780602	Zkscan14	zinc finger with KRAB and SCAN domains 14	18	45	22	11	42	29	41	30
ENSMUSG00000014602	982.53345113435	0.138447420016221	0.20845600270495	0.664156552076748	0.506590118180646	0.898629383780602	Kif1a	kinesin family member 1A	712	383	263	1064	943	996	996	1294
ENSMUSG00000020185	75.5417328073851	0.311911234159417	0.469818079821698	0.663897894857073	0.506755663713178	0.898804465675688	E2f7	E2F transcription factor 7	55	59	3	72	120	39	53	121
ENSMUSG00000029602	0.951293854589394	-2.07607763819783	3.12877626776234	-0.663543015072345	0.506982839775274	1	Rasal1	RAS protein activator like 1 (GAP1 like)	2	0	0	1	0	3	0	0
ENSMUSG00000034807	1616.52689651413	0.118416860290559	0.178484721579846	0.66345656503481	0.507038188814885	0.898986027867109	Colgalt1	collagen beta(1-O)galactosyltransferase 1	1692	840	541	1500	1846	1360	1573	1893
ENSMUSG00000086991	1.55383073903046	1.9301433495475	2.90948191253591	0.663397610836213	0.507075935654155	1	NA	NA	2	0	5	7	0	0	0	0
ENSMUSG00000055817	341.53359579918	-0.168920903150292	0.254650447019557	-0.663344223924803	0.507110119178083	0.898986027867109	Mta3	metastasis associated 3	497	242	95	272	332	385	336	270
ENSMUSG00000020696	18.7099351118888	-0.699427034641453	1.05464037647402	-0.663190079048411	0.507208824602707	0.898986027867109	Rffl	ring finger and FYVE like domain containing protein	6	6	4	0	8	57	34	13
ENSMUSG00000034345	20.2127261499326	0.494832830867645	0.746366284370622	0.662989260407061	0.507337432331603	0.898986027867109	Gtf2h5	general transcription factor IIH, polypeptide 5	32	0	14	18	14	13	37	8
ENSMUSG00000084413	8.73555348972976	0.63681576950493	0.960602999923238	0.662933354940405	0.50737323820597	0.898986027867109	NA	NA	4	2	5	12	10	8	9	10
ENSMUSG00000051586	479.045831862694	0.131232244438309	0.197962435602744	0.662914880991137	0.507385070541068	0.898986027867109	Mical3	microtubule associated monooxygenase, calponin and LIM domain containing 3	510	204	299	529	519	501	413	451
ENSMUSG00000041720	885.642841656137	0.124737072294226	0.188171091708206	0.662891792580201	0.507399858585282	0.898986027867109	Pi4ka	phosphatidylinositol 4-kinase alpha	707	444	248	923	863	1138	910	881
ENSMUSG00000030087	10.0542647095239	0.849958219570756	1.28222711528103	0.662876497807076	0.507409654957121	0.898986027867109	Klf15	Kruppel-like factor 15	10	1	14	32	0	12	5	1
ENSMUSG00000004864	3.4261503316496	-1.2211732460584	1.84265879182401	-0.662723479505167	0.507507669343618	0.898986027867109	Mapk13	mitogen-activated protein kinase 13	9	0	1	1	0	0	5	6
ENSMUSG00000040167	79.8373824227252	0.249278025006263	0.376158625843375	0.66269389528783	0.507526620373288	0.898986027867109	Ikzf5	IKAROS family zinc finger 5	71	6	17	114	61	92	77	71
ENSMUSG00000000934	3.1104482985598	-1.40244417522674	2.11727054028356	-0.66238307695856	0.507725746537238	0.899220282921458	Top1mt	DNA topoisomerase 1, mitochondrial	0	0	14	2	3	15	0	0
ENSMUSG00000051747	6.3494106888987	-0.862956294601537	1.30331564973751	-0.662123787721982	0.50789189188989	0.899307071732125	Ttn	titin	15	0	19	9	3	10	1	1
ENSMUSG00000034993	1241.27296398665	0.130672181490207	0.197374002521282	0.662053663709421	0.507936830313546	0.899307071732125	Vat1	vesicle amine transport 1	1367	753	615	1490	1258	1056	1032	1355
ENSMUSG00000031010	224.140178038942	0.184768834016128	0.279180596723084	0.661825485670834	0.508083070859517	0.899307071732125	Usp9x	ubiquitin specific peptidase 9, X chromosome	233	205	113	224	278	287	195	153
ENSMUSG00000006575	1.47674874089166	1.95717002797243	2.9576255970701	0.661736911497945	0.50813984447959	1	Rundc3a	RUN domain containing 3A	0	0	0	0	7	2	0	0
ENSMUSG00000084970	1.47674874089166	1.95717002797243	2.9576255970701	0.661736911497945	0.50813984447959	1	NA	NA	0	0	0	0	7	2	0	0
ENSMUSG00000036966	76.648966721483	0.267709230561909	0.404613123442881	0.661642480312928	0.508200375949202	0.899307071732125	Spryd3	SPRY domain containing 3	103	25	44	83	58	63	103	55
ENSMUSG00000081524	3.63634335929605	0.941126712534552	1.42252710345056	0.661587895409306	0.508235367221692	0.899307071732125	NA	NA	2	1	2	4	6	3	4	3
ENSMUSG00000022814	217.992081494834	0.210727242450868	0.318562081414076	0.661495057777951	0.508294883041266	0.899307071732125	Umps	uridine monophosphate synthetase	208	149	83	239	121	228	321	211
ENSMUSG00000020780	92.2384390783163	-0.641088621887718	0.969154478162888	-0.661492709710174	0.508296388374566	0.899307071732125	Srp68	signal recognition particle 68	85	28	58	57	9	126	144	150
ENSMUSG00000060950	26.5647478262805	0.470392943547329	0.711130792054155	0.66147176975499	0.508309812967734	0.899307071732125	Trmt61a	tRNA methyltransferase 61A	25	13	27	61	20	20	8	26
ENSMUSG00000096544	2.49587118545717	1.13292994936482	1.71283937431319	0.661433854426133	0.508334120936313	1	NA	NA	2	2	7	3	2	2	5	1
ENSMUSG00000021010	6.14161010576908	0.872960502100751	1.32048977886674	0.661088420426802	0.508555610859325	0.899623568427112	Npas3	neuronal PAS domain protein 3	0	10	5	13	4	4	6	10
ENSMUSG00000038936	332.861066231691	-0.152155941454084	0.230275452838412	-0.660756235971249	0.508768652978008	0.899792504606968	Sccpdh	saccharopine dehydrogenase (putative)	332	259	185	315	361	451	245	342
ENSMUSG00000026127	123.715622904896	-0.202071207104381	0.305829844261021	-0.66073083087312	0.508784948127828	0.899792504606968	Imp4	IMP4, U3 small nucleolar ribonucleoprotein	157	112	88	133	96	123	106	142
ENSMUSG00000021250	12177.6506422894	-0.13629343660578	0.206388515146056	-0.660373163251492	0.509014389674366	0.900019135815856	Fos	FBJ osteosarcoma oncogene	11785	6855	5073	10817	8878	18372	14157	10877
ENSMUSG00000025722	146.560054456095	0.23049539228818	0.349096880338676	0.660261965287588	0.50908573351939	0.900019135815856	Wdr73	WD repeat domain 73	90	74	26	205	120	138	135	205
ENSMUSG00000001700	202.252018837631	-0.162008236909886	0.24547376088108	-0.659981891051775	0.509265450424138	0.900019135815856	Gramd3	GRAM domain containing 3	245	88	63	192	181	243	184	195
ENSMUSG00000041815	147.322655798656	-0.232849475935034	0.352855076309547	-0.659901165006235	0.50931725655535	0.900019135815856	Poldip3	polymerase (DNA-directed), delta interacting protein 3	168	103	84	72	192	216	134	127
ENSMUSG00000079003	10.0800358650458	0.680430332050827	1.03118975165009	0.659849781247358	0.509350233641944	0.900019135815856	Samd1	sterile alpha motif domain containing 1	1	8	7	19	8	8	9	16
ENSMUSG00000025235	40.3409587028607	-1.05022824043635	1.59169333752053	-0.659818204725509	0.509370499387772	0.900019135815856	Bbs4	Bardet-Biedl syndrome 4 (human)	33	20	17	0	65	59	13	83
ENSMUSG00000037958	4.01366172299498	1.19533114587832	1.81165448853721	0.659800835888677	0.509381646851009	0.900019135815856	Nsrp1	nuclear speckle regulatory protein 1	1	0	15	14	0	7	2	0
ENSMUSG00000037166	257.202782414692	-0.171066432263205	0.259407725841026	-0.659450028747566	0.50960682512243	0.900282299726527	Ppp1r14a	protein phosphatase 1, regulatory (inhibitor) subunit 14A	201	130	253	242	217	304	247	370
ENSMUSG00000041313	1454.04049764147	0.117317017518123	0.177983804889771	0.659144339513249	0.509803085310379	0.900282299726527	Slc7a1	solute carrier family 7 (cationic amino acid transporter, y+ system), member 1	1280	547	612	1404	1628	1361	1389	1823
ENSMUSG00000020900	262.748986786827	-0.143023536346085	0.216992394483973	-0.659117738601888	0.509820165636141	0.900282299726527	Myh10	myosin, heavy polypeptide 10, non-muscle	292	167	120	238	234	295	257	295
ENSMUSG00000037971	87.2769230624754	-0.232386898066187	0.352573986451127	-0.659115269408569	0.509821751109276	0.900282299726527	1110032A03Rik	RIKEN cDNA 1110032A03 gene	118	11	25	58	92	101	85	82
ENSMUSG00000028961	296.382409083029	0.164670149496732	0.249872501780647	0.659016691805845	0.509885050059611	0.900282299726527	Pgd	phosphogluconate dehydrogenase	248	161	99	360	240	284	312	363
ENSMUSG00000023966	8.7077923655859	0.726371154540843	1.10235559934969	0.658926352775226	0.509943062444097	0.900282299726527	Rsph9	radial spoke head 9 homolog (Chlamydomonas)	10	1	0	4	20	10	8	1
ENSMUSG00000004356	50.7230070989038	0.345292025221327	0.524177171632501	0.658731520386413	0.510068188353682	0.900282299726527	Utp20	UTP20 small subunit processome component	36	34	14	19	68	65	80	43
ENSMUSG00000067194	331.84866198106	-0.191933220519219	0.291411628721608	-0.658632674890877	0.510131675379942	0.900282299726527	Eif1ax	eukaryotic translation initiation factor 1A, X-linked	457	218	74	389	181	308	330	361
ENSMUSG00000004791	3.77648747235201	1.30547920150568	1.98227127881849	0.658577468914242	0.510167135175907	0.900282299726527	Pgf	placental growth factor	3	0	0	0	16	4	0	0
ENSMUSG00000036591	486.046516617852	0.14088753103292	0.21404606882781	0.658211252392857	0.510402395302608	0.900282299726527	Arhgap21	Rho GTPase activating protein 21	475	327	215	575	521	570	390	437
ENSMUSG00000022394	15.603404337008	-0.558408287056935	0.848403205262193	-0.65818738495261	0.51041772988666	0.900282299726527	L3mbtl2	L3MBTL2 polycomb repressive complex 1 subunit	6	2	16	6	9	21	22	33
ENSMUSG00000034118	292.681488134131	-0.161101620699747	0.244784207699216	-0.658137312917278	0.510449901435442	0.900282299726527	Tpst1	protein-tyrosine sulfotransferase 1	287	115	127	229	354	333	226	370
ENSMUSG00000053552	185.373160907223	-0.201548962246103	0.306248057371909	-0.658123235052366	0.510458946729402	0.900282299726527	Ebf4	early B cell factor 4	251	21	128	204	146	248	152	135
ENSMUSG00000004934	307.697330791876	-0.154120869190183	0.234219074560884	-0.658020144085746	0.510525187175348	0.900282299726527	Pias4	protein inhibitor of activated STAT 4	413	161	129	256	287	343	308	278
ENSMUSG00000042207	4059.04728557844	-0.0941596448012467	0.143098677365953	-0.658004997212153	0.51053492008142	0.900282299726527	Kdm5b	lysine (K)-specific demethylase 5B	4021	1430	1091	3956	3913	4473	3590	4927
ENSMUSG00000053769	0.940110554817247	-2.06630483705653	3.14060523498164	-0.657932048906046	0.510581795734349	1	Lysmd1	LysM, putative peptidoglycan-binding, domain containing 1	0	0	0	0	0	2	1	3
ENSMUSG00000049299	12.3988823740205	-0.592004926100371	0.900157731775919	-0.657667989955944	0.510751495465331	0.900428036703591	Trappc1	trafficking protein particle complex 1	26	0	14	7	17	7	5	14
ENSMUSG00000024695	180.381866223605	0.217503076114506	0.330727757821448	0.657649897750436	0.510763123654079	0.900428036703591	Zfp91,Gm44505	zinc finger protein 91,predicted readthrough transcript (NMD candidate), 44505	92	35	12	176	207	269	184	179
ENSMUSG00000020708	1413.52892521844	-0.110555329921519	0.168168081268865	-0.657409712279252	0.510917508324101	0.900428036703591	Psmc5	protease (prosome, macropain) 26S subunit, ATPase 5	1758	1301	1040	1375	1377	1453	1215	1471
ENSMUSG00000009471	0.937850839637881	-2.06630119667307	3.14313031132866	-0.657402332071815	0.51092225250624	1	Myod1	myogenic differentiation 1	0	11	7	0	1	2	0	3
ENSMUSG00000030077	9.15621826182672	-0.890999840582582	1.35543589613531	-0.657352991110126	0.510953970703248	0.900428036703591	Chl1	cell adhesion molecule L1-like	20	7	0	0	14	18	5	0
ENSMUSG00000038587	1003.92730308221	0.112354505093949	0.170940629629108	0.657272091121497	0.51100597843746	0.900428036703591	Akap12	A kinase (PRKA) anchor protein (gravin) 12	888	370	494	1119	978	1090	944	1115
ENSMUSG00000029363	14.7247659742087	-0.543273760587762	0.826670632890787	-0.657182847645122	0.511063353112126	0.900428036703591	Rfc5	replication factor C (activator 1) 5	16	1	9	8	4	20	23	20
ENSMUSG00000087679	1198.02903245634	-0.136016162588028	0.207017172900746	-0.657028403403231	0.511162653341656	0.900428036703591	NA	NA	1389	950	879	1307	784	1401	1231	1222
ENSMUSG00000056209	0.946143737638323	-2.07650479293736	3.16053139825824	-0.657011284267486	0.511173660744112	1	Npm3	nucleoplasmin 3	0	7	0	0	0	1	1	4
ENSMUSG00000030432	6.0744128989018	-0.797689699547832	1.2141968443133	-0.656969010654095	0.511200842709465	0.900428036703591	Rpl28	ribosomal protein L28	5	4	8	2	2	14	9	6
ENSMUSG00000064262	25.0816779226893	-0.46019088860741	0.700507993293285	-0.656938811567194	0.511220261207438	0.900428036703591	Gimap8	GTPase, IMAP family member 8	24	17	5	6	16	26	40	43
ENSMUSG00000026944	466.538667494127	0.175770619323397	0.267685635458644	0.656630749058453	0.511418372356902	0.900658996032863	Abca2	ATP-binding cassette, sub-family A (ABC1), member 2	405	211	204	380	338	506	728	494
ENSMUSG00000041632	1.94593567327112	-1.43769634652663	2.18977948499508	-0.65654845904717	0.511471298818013	1	Mrps27	mitochondrial ribosomal protein S27	4	11	0	3	0	2	0	3
ENSMUSG00000049091	17.684020161171	-0.587142312366999	0.894425378384046	-0.65644639179155	0.511536949381056	0.900749845649251	Sephs2	selenophosphate synthetase 2	44	34	0	18	5	20	18	3
ENSMUSG00000097712	5.83747313517032	-0.900927101443319	1.37274297027098	-0.656297006034185	0.511633043554037	0.900751736153151	Gm10532	predicted gene 10532	14	0	0	2	10	5	0	5
ENSMUSG00000092358	1.33960624465896	1.71619110910385	2.61523183233781	0.65622905315041	0.51167675817599	1	NA	NA	1	0	0	1	0	1	5	0
ENSMUSG00000020441	11.8336960730879	-0.66725163632583	1.01685014145807	-0.656194663423122	0.511698882099621	0.900751736153151	2310033P09Rik	RIKEN cDNA 2310033P09 gene	27	3	8	1	17	14	9	5
ENSMUSG00000005514	1258.2335070633	-0.12103417001919	0.184466101194726	-0.656132315017727	0.511738993936778	0.900751736153151	Por	P450 (cytochrome) oxidoreductase	1424	834	442	1324	928	1495	1259	1276
ENSMUSG00000019826	64.6512451659334	0.317354454928473	0.483919059990631	0.655800693063459	0.511952370444186	0.901009368192739	Zbtb24	zinc finger and BTB domain containing 24	34	28	18	104	34	88	70	64
ENSMUSG00000090942	29.0610252489633	1.71766546831861	2.61976722660208	0.655655758602064	0.512045640633608	0.901055163603611	F830016B08Rik	RIKEN cDNA F830016B08 gene	26	9	0	0	9	17	122	0
ENSMUSG00000073233	57.3496779694077	0.277217215704267	0.422981473811008	0.655388552142901	0.512217620190153	0.901055163603611	NA	NA	68	21	2	48	81	43	55	54
ENSMUSG00000097885	10.1545159556703	-0.739149781093479	1.12786586977437	-0.655352556453672	0.512240790056111	0.901055163603611	NA	NA	20	5	9	11	0	4	11	16
ENSMUSG00000019767	16.3896599313671	0.687577890200736	1.04918657474322	0.655343774646577	0.512246442851852	0.901055163603611	Ccdc170	coiled-coil domain containing 170	12	0	24	0	49	7	11	21
ENSMUSG00000091876	2.51195179410955	1.14406833359735	1.74648569082205	0.655068827422714	0.512423441158067	1	NA	NA	1	0	0	6	2	1	2	3
ENSMUSG00000066037	34.0289767261386	0.385130731765249	0.588120285794997	0.65485027649513	0.512564156880808	0.901058793498732	Hnrnpr	heterogeneous nuclear ribonucleoprotein R	29	0	1	45	17	19	50	46
ENSMUSG00000001988	3.8197467101901	-1.14035161092143	1.74232886406578	-0.654498490176178	0.51279069955023	0.901058793498732	Npas1	neuronal PAS domain protein 1	5	0	0	0	0	10	7	2
ENSMUSG00000029122	152.237356780817	-0.203851935095353	0.311492759257854	-0.654435549580798	0.512831237414527	0.901058793498732	Evc	EvC ciliary complex subunit 1	181	76	71	97	120	174	197	166
ENSMUSG00000027649	34.5573913292204	0.399635744713399	0.61074646694939	0.654339838770634	0.512892884642888	0.901058793498732	Ctnnbl1	catenin, beta like 1	16	30	8	39	51	63	25	18
ENSMUSG00000045027	9.68790498087681	-0.820649834627782	1.25434943075562	-0.654243398614548	0.51295500554733	0.901058793498732	Prss22	protease, serine 22	23	0	1	19	0	9	1	7
ENSMUSG00000024812	61.6407407366352	-0.379407011967173	0.579926138814627	-0.654233335201416	0.512961488014096	0.901058793498732	Tjp2	tight junction protein 2	29	60	51	86	19	61	50	134
ENSMUSG00000058317	31.609009346219	-0.379115327684899	0.579480404163252	-0.654233214723331	0.512961565621741	0.901058793498732	Ube2e2	ubiquitin-conjugating enzyme E2E 2	56	4	14	33	29	21	18	36
ENSMUSG00000043831	6.26623028161343	-0.877328356446723	1.34110122018749	-0.654185040801075	0.51299259801797	0.901058793498732	Lysmd4	LysM, putative peptidoglycan-binding, domain containing 4	4	3	4	0	3	5	10	17
ENSMUSG00000036009	46.0146491373476	0.293001882063996	0.447943183485055	0.654105013462653	0.513044151723778	0.901058793498732	Mettl25	methyltransferase like 25	54	33	16	48	56	46	44	32
ENSMUSG00000020903	35.7937793259153	0.355498815501396	0.543653570262484	0.653906890245854	0.51317179454423	0.901058793498732	Stx8	syntaxin 8	41	13	18	51	47	29	19	30
ENSMUSG00000092086	1.84516370959385	1.61360389773793	2.46796046131654	0.653820805896198	0.513227260382624	1	Gm6793	heterogeneous nuclear ribonucleoprotein A3 pseudogene	0	0	0	6	0	3	2	0
ENSMUSG00000002835	11.6657259578685	-0.716211087229246	1.09552566803411	-0.653760206745742	0.513266307478662	0.901058793498732	Chaf1a	chromatin assembly factor 1, subunit A (p150)	12	34	1	0	6	28	20	7
ENSMUSG00000014748	165.112931507944	0.222562294702744	0.340448713879109	0.653732223473091	0.513284339037956	0.901058793498732	Tex261	testis expressed gene 261	150	41	26	118	265	218	139	122
ENSMUSG00000040957	7.26386051775782	0.888447363420123	1.35949018474959	0.653515099547237	0.513424258219075	0.901058793498732	Cables1	CDK5 and Abl enzyme substrate 1	11	6	1	22	0	3	5	2
ENSMUSG00000070729	1.89912326145324	-1.4628092867599	2.23860822452361	-0.653445864593478	0.51346887884087	1	NA	NA	3	0	1	0	3	5	0	1
ENSMUSG00000043639	27.7014586065387	-1.25316444915069	1.91806640832852	-0.653347790102194	0.513532089455825	0.901058793498732	Rbm20	RNA binding motif protein 20	60	0	13	38	7	65	2	0
ENSMUSG00000033953	5105.83470718324	-0.0971242132519518	0.148666927912327	-0.653300734842848	0.513562418778609	0.901058793498732	Ppp3r1	protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)	5526	2358	1423	4435	4818	5070	5161	6264
ENSMUSG00000001767	58.7046778793271	-0.295276506335483	0.451997759196393	-0.653269845541835	0.513582328889557	0.901058793498732	Crnkl1	crooked neck pre-mRNA splicing factor 1	99	60	34	51	67	47	36	59
ENSMUSG00000074569	15.5136719942932	0.551815141833193	0.844708014113849	0.653261402298972	0.513587771164274	0.901058793498732	Gcnt7	glucosaminyl (N-acetyl) transferase family member 7	12	8	3	17	30	5	7	23
ENSMUSG00000027177	6294.18442850464	0.118164719044422	0.180885011997531	0.653258762235287	0.513589472880556	0.901058793498732	Hipk3	homeodomain interacting protein kinase 3	5380	3240	2027	5679	5482	7906	7974	6115
ENSMUSG00000041263	78.9705438729416	0.245441593762683	0.375725194101917	0.653247633152079	0.513596646429963	0.901058793498732	Rusc1	RUN and SH3 domain containing 1	65	88	45	90	94	62	66	104
ENSMUSG00000029167	3.60324011840676	-1.2790957154468	1.95823432300551	-0.653188283148685	0.513634902948885	0.901058793498732	Ppargc1a	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha	8	0	0	6	0	0	0	8
ENSMUSG00000001155	0.526791637553758	2.60760072782324	3.99262170605272	0.653104881905085	0.513688665203754	1	Ftcd	formiminotransferase cyclodeaminase	0	0	1	3	0	0	0	0
ENSMUSG00000043897	0.526791637553758	2.60760072782324	3.99262170605272	0.653104881905085	0.513688665203754	1	Vmn2r2	vomeronasal 2, receptor 2	0	0	0	3	0	0	0	0
ENSMUSG00000050813	0.526791637553758	2.60760072782324	3.99262170605272	0.653104881905085	0.513688665203754	1	Olfr332	olfactory receptor 332	0	0	0	3	0	0	0	0
ENSMUSG00000062458	0.526791637553758	2.60760072782324	3.99262170605272	0.653104881905085	0.513688665203754	1	Gm8623	predicted gene 8623	0	1	0	3	0	0	0	0
ENSMUSG00000064719	0.526791637553758	2.60760072782324	3.99262170605272	0.653104881905085	0.513688665203754	1	NA	NA	0	0	0	3	0	0	0	0
ENSMUSG00000072834	0.526791637553758	2.60760072782324	3.99262170605272	0.653104881905085	0.513688665203754	1	Gm12298	predicted gene 12298	0	0	0	3	0	0	0	0
ENSMUSG00000078143	0.526791637553758	2.60760072782324	3.99262170605272	0.653104881905085	0.513688665203754	1	NA	NA	0	0	0	3	0	0	0	0
ENSMUSG00000080971	0.526791637553758	2.60760072782324	3.99262170605272	0.653104881905085	0.513688665203754	1	NA	NA	0	0	0	3	0	0	0	0
